age,balance,campaign,pdays,last_contact,poutcome_success
41,1165,3,-1,159,0
36,-85,2,-1,159,0
48,503,7,-1,159,0
55,0,8,-1,159,0
39,733,4,-1,155,0
50,210,2,-1,155,0
35,4924,2,-1,155,0
29,573,4,-1,155,0
49,785,6,-1,155,0
37,1053,3,-1,155,0
48,5543,5,-1,155,0
44,32,3,-1,155,0
38,213,15,-1,155,0
48,296,4,-1,155,0
34,-62,3,-1,155,0
50,2636,2,-1,155,0
52,3687,4,-1,155,0
36,6085,6,-1,155,0
37,1120,3,-1,155,0
59,-918,2,-1,155,0
45,1493,3,-1,155,0
33,372,10,-1,155,0
44,2982,2,-1,155,0
44,6553,2,-1,155,0
48,342,1,-1,155,0
36,808,1,-1,155,0
42,-380,1,-1,155,0
35,373,6,-1,155,0
37,7208,1,-1,155,0
44,4232,1,-1,155,0
36,981,1,-1,155,0
36,638,2,-1,155,0
38,606,2,-1,155,0
47,1225,2,-1,155,0
48,5095,1,-1,155,0
55,2929,3,-1,155,0
38,38,1,-1,155,0
38,1828,1,-1,155,0
48,554,8,-1,155,0
50,4882,2,-1,155,0
40,538,2,-1,155,0
59,0,1,-1,155,0
46,993,1,-1,155,0
53,4641,2,-1,155,0
37,1175,2,-1,155,0
30,384,3,-1,155,0
39,1336,1,-1,155,0
43,159,4,-1,155,0
50,4,1,-1,155,0
52,1250,1,-1,155,0
50,3191,2,-1,155,0
35,-281,15,-1,155,0
50,2198,6,-1,155,0
41,373,3,-1,155,0
38,439,4,-1,155,0
42,3165,4,-1,155,0
35,756,14,-1,155,0
49,2005,4,-1,155,0
55,3680,1,-1,155,0
51,-192,3,-1,155,0
39,1832,2,-1,155,0
51,5050,7,-1,155,0
54,1156,2,-1,155,0
33,6,6,-1,155,0
42,671,20,-1,155,0
58,278,5,-1,155,0
41,0,2,-1,155,0
36,579,3,-1,155,0
45,1847,5,-1,155,0
58,5914,4,-1,154,0
38,-272,2,-1,154,0
58,1136,3,-1,154,0
36,0,3,-1,154,0
37,105,4,-1,154,0
34,2026,8,-1,154,0
58,372,2,-1,154,0
39,2169,2,-1,154,0
48,-58,1,-1,154,0
35,402,1,-1,154,0
60,686,2,-1,154,0
37,3,1,-1,154,0
55,2014,2,-1,154,0
50,2190,1,-1,154,0
36,7265,1,-1,154,0
35,3,23,-1,154,0
38,175,2,-1,154,0
57,1870,1,-1,154,0
46,17,1,-1,154,0
45,530,1,-1,154,0
46,5559,1,-1,154,0
36,214,1,-1,154,0
37,1116,1,-1,154,0
42,651,1,-1,154,0
58,592,1,-1,154,0
38,246,2,-1,154,0
40,35,1,-1,154,0
39,2043,1,-1,154,0
38,702,2,-1,154,0
58,0,5,-1,154,0
42,193,1,-1,154,0
52,517,1,-1,154,0
51,48,1,-1,154,0
48,1562,2,-1,154,0
45,521,3,-1,154,0
44,2276,1,-1,154,0
45,3,1,-1,154,0
55,39,1,-1,154,0
37,647,1,-1,154,0
36,1989,2,-1,154,0
38,18,5,-1,154,0
43,103,2,-1,154,0
43,104,1,-1,154,0
46,7,2,-1,154,0
49,150,1,-1,154,0
40,752,1,-1,154,0
44,268,6,-1,154,0
38,3316,3,-1,154,0
36,99,9,-1,154,0
38,12877,3,-1,154,0
40,1318,2,-1,154,0
39,1317,4,-1,154,0
36,4515,2,-1,154,0
48,6613,3,-1,154,0
37,556,2,-1,154,0
51,1911,3,-1,154,0
38,926,5,-1,154,0
58,5279,6,-1,154,0
55,148,3,-1,154,0
50,276,6,-1,154,0
38,-10,2,-1,154,0
39,156,2,-1,154,0
36,171,4,-1,154,0
58,3957,4,-1,154,0
36,1409,2,-1,154,0
42,46,6,-1,154,0
36,2596,6,-1,153,0
36,9231,3,-1,153,0
52,424,3,-1,153,0
38,0,7,-1,153,0
40,1200,8,-1,153,0
55,31,1,-1,153,0
28,-493,4,-1,153,0
42,2918,1,-1,153,0
51,1093,1,-1,153,0
51,67,1,-1,153,0
60,0,1,-1,153,0
29,-565,3,-1,153,0
36,9,3,-1,153,0
36,8267,2,-1,153,0
36,1707,2,-1,153,0
36,1370,5,-1,153,0
39,39,6,-1,153,0
61,369,1,-1,153,0
56,2351,1,-1,153,0
60,1524,1,-1,153,0
58,0,1,-1,153,0
37,-689,1,-1,153,0
55,761,1,-1,153,0
38,889,1,-1,153,0
42,4930,1,-1,153,0
60,0,1,-1,153,0
47,490,10,-1,153,0
36,755,1,-1,153,0
60,3,1,-1,153,0
47,414,1,-1,153,0
54,1194,3,-1,153,0
56,773,1,-1,153,0
44,4330,9,-1,153,0
47,0,1,-1,153,0
59,337,4,-1,153,0
47,1880,2,-1,153,0
44,608,30,-1,153,0
45,2571,2,-1,153,0
36,9405,3,-1,153,0
38,611,3,-1,153,0
42,3,3,-1,153,0
41,2769,3,-1,153,0
33,3160,13,-1,153,0
51,1533,2,-1,153,0
47,197,2,-1,153,0
37,0,2,-1,153,0
45,359,8,-1,153,0
57,4244,5,-1,153,0
32,607,5,-1,153,0
58,2387,2,-1,153,0
39,0,11,-1,152,0
48,649,2,-1,152,0
50,748,1,-1,152,0
41,7509,1,-1,152,0
55,2010,1,-1,152,0
59,1723,1,-1,152,0
58,0,1,-1,152,0
53,4512,2,-1,152,0
49,848,1,-1,152,0
50,4045,1,-1,152,0
41,2636,1,-1,152,0
41,586,1,-1,152,0
36,47,1,-1,152,0
42,1401,1,-1,152,0
57,5768,1,-1,152,0
36,1437,2,-1,152,0
41,256,1,-1,152,0
51,2604,1,-1,152,0
48,1204,1,-1,152,0
56,771,1,-1,152,0
55,1580,1,-1,152,0
47,989,1,-1,152,0
53,2774,1,-1,152,0
47,823,3,-1,152,0
47,0,1,-1,152,0
46,1120,1,-1,152,0
38,338,2,-1,152,0
58,5087,1,-1,152,0
53,1319,3,-1,152,0
53,2955,1,-1,152,0
35,23,2,-1,152,0
37,313,7,-1,152,0
46,626,2,-1,152,0
28,593,1,-1,152,0
28,182,1,-1,152,0
25,722,1,-1,152,0
39,2453,2,-1,152,0
29,613,1,-1,152,0
35,250,2,-1,152,0
40,-108,3,-1,152,0
47,4923,3,-1,152,0
42,625,3,-1,152,0
45,870,2,-1,152,0
44,148,2,-1,152,0
53,208,15,-1,151,0
39,610,2,-1,151,0
50,89,2,-1,151,0
50,29,5,-1,151,0
38,3054,11,-1,151,0
57,2266,5,-1,151,0
56,438,2,-1,151,0
37,2209,2,-1,151,0
59,6955,10,-1,151,0
36,1173,5,-1,151,0
58,4015,3,-1,151,0
48,7,2,-1,151,0
56,337,2,-1,151,0
39,0,1,-1,151,0
35,250,1,-1,151,0
38,0,1,-1,151,0
53,1777,1,-1,151,0
45,550,1,-1,151,0
26,-46,7,-1,151,0
46,457,1,-1,151,0
48,0,1,-1,151,0
43,0,1,-1,151,0
43,0,1,-1,151,0
42,61,1,-1,151,0
56,310,4,-1,151,0
38,933,2,-1,151,0
35,347,1,-1,151,0
50,-1137,1,-1,151,0
43,584,1,-1,151,0
44,0,1,-1,151,0
57,9103,2,-1,151,0
43,126,2,-1,151,0
46,0,2,-1,151,0
55,1735,2,-1,151,0
41,-206,1,-1,151,0
36,0,3,-1,151,0
40,408,4,-1,151,0
36,977,2,-1,151,0
45,0,2,-1,151,0
60,0,2,-1,151,0
52,1500,3,-1,151,0
43,506,1,-1,151,0
57,-92,1,-1,151,0
47,1121,6,-1,151,0
44,251,6,-1,151,0
38,2885,10,-1,151,0
39,4168,3,-1,151,0
45,904,9,-1,151,0
42,161,3,-1,151,0
37,0,14,-1,151,0
36,1313,10,-1,151,0
45,5163,2,-1,151,0
46,12186,3,-1,151,0
52,2206,18,-1,151,0
39,0,11,-1,151,0
49,3394,22,-1,151,0
48,0,3,-1,151,0
42,4800,11,-1,151,0
51,-265,4,-1,151,0
50,1088,21,-1,151,0
55,11,2,-1,151,0
57,1168,5,-1,151,0
56,0,8,-1,151,0
42,1430,3,-1,151,0
43,819,4,-1,151,0
38,6209,10,-1,151,0
41,188,14,-1,151,0
43,985,19,-1,151,0
46,3390,3,-1,151,0
46,5464,4,-1,151,0
52,3421,8,-1,151,0
31,1016,5,-1,151,0
39,9716,2,-1,151,0
35,2672,10,-1,151,0
39,378,5,-1,151,0
59,2814,3,-1,151,0
39,1062,4,-1,151,0
55,166,4,-1,151,0
43,-879,4,-1,151,0
43,0,12,-1,151,0
36,129,7,-1,151,0
32,1804,3,-1,151,0
49,4134,2,-1,151,0
45,1577,4,-1,151,0
43,445,4,-1,151,0
41,1147,10,-1,151,0
58,324,4,-1,151,0
42,832,14,-1,151,0
58,1697,2,-1,151,0
49,-106,13,-1,151,0
38,5,8,-1,151,0
53,3765,3,-1,151,0
41,0,2,-1,151,0
50,536,3,-1,151,0
28,311,13,-1,151,0
54,1033,3,-1,151,0
38,1679,18,-1,151,0
58,703,3,-1,151,0
50,278,3,-1,151,0
50,901,6,-1,151,0
52,945,8,-1,151,0
56,361,7,-1,151,0
39,0,4,-1,151,0
42,21,7,-1,151,0
56,733,3,-1,151,0
35,883,5,-1,151,0
37,1609,19,-1,151,0
58,247,6,-1,151,0
56,575,2,-1,151,0
35,344,18,-1,151,0
36,904,8,-1,151,0
45,3492,4,-1,151,0
56,778,4,-1,151,0
60,1472,4,-1,151,0
56,5769,3,-1,151,0
35,306,8,-1,151,0
38,0,5,-1,151,0
57,274,3,-1,151,0
36,1237,2,-1,151,0
41,0,2,-1,151,0
26,-122,3,-1,148,0
26,490,5,-1,148,0
29,-580,2,-1,148,0
55,77,2,-1,148,0
34,1,5,-1,147,0
50,1318,3,-1,147,0
53,3815,3,-1,147,0
35,8652,6,-1,147,0
57,711,1,-1,146,0
59,-91,1,-1,146,0
50,-253,1,-1,146,0
34,1,1,-1,146,0
57,37,2,-1,146,0
51,-1136,1,-1,146,0
34,1,1,-1,146,0
56,594,1,-1,146,0
60,1349,2,-1,145,0
48,341,3,-1,145,0
28,702,2,-1,145,0
42,160,1,-1,145,0
47,0,8,-1,145,0
35,4294,4,-1,145,0
34,5299,5,-1,145,0
44,-618,2,-1,144,0
29,-722,4,-1,144,0
32,7,1,-1,144,0
26,1128,3,-1,144,0
57,-238,1,-1,144,0
39,0,1,-1,144,0
54,255,2,-1,144,0
49,-1680,4,-1,144,0
42,23,1,-1,144,0
60,95,1,-1,144,0
60,109,5,-1,144,0
34,89,5,-1,144,0
50,3988,4,-1,141,0
35,1526,4,-1,141,0
47,323,1,-1,141,0
49,230,1,-1,141,0
44,0,3,-1,141,0
55,0,2,-1,141,0
39,-54,4,-1,141,0
49,2062,4,-1,141,0
41,138,3,-1,140,0
30,365,4,-1,140,0
31,652,3,-1,140,0
39,-106,4,-1,140,0
45,-302,1,-1,140,0
31,-90,1,-1,140,0
59,358,2,-1,140,0
32,0,1,-1,140,0
28,415,1,-1,140,0
31,43,1,-1,140,0
29,392,1,-1,140,0
26,-70,2,-1,140,0
53,173,1,-1,140,0
47,47,2,-1,140,0
55,-180,2,-1,140,0
51,-28,2,-1,139,0
31,824,3,-1,139,0
35,28,3,-1,139,0
48,0,2,-1,139,0
45,-584,2,-1,139,0
50,-15,1,-1,139,0
38,70,1,-1,139,0
27,585,3,-1,138,0
26,549,1,-1,138,0
48,474,1,-1,138,0
53,0,10,-1,138,0
33,1038,1,-1,138,0
61,313,1,-1,138,0
47,-149,1,-1,138,0
56,938,2,-1,138,0
42,506,2,-1,138,0
31,223,1,-1,137,0
34,173,1,-1,137,0
36,644,1,-1,137,0
31,-322,1,-1,137,0
32,-28,1,-1,137,0
29,-102,1,-1,137,0
37,1210,1,-1,137,0
26,-333,1,-1,137,0
29,2802,2,-1,137,0
28,934,2,-1,137,0
45,184,2,-1,137,0
37,60,3,-1,137,0
31,134,6,-1,137,0
53,207,1,-1,137,0
26,177,1,-1,137,0
28,-127,3,-1,137,0
44,1146,2,-1,137,0
34,295,1,-1,137,0
51,1421,5,-1,134,0
60,2648,2,-1,134,0
31,-182,2,-1,134,0
56,58,6,-1,134,0
59,-1336,2,-1,134,0
41,923,3,-1,134,0
45,-44,2,-1,134,0
53,243,2,-1,134,0
59,1914,3,-1,134,0
38,2220,2,-1,134,0
42,3407,2,-1,134,0
42,11,3,-1,134,0
43,27,4,-1,134,0
45,879,2,-1,134,0
37,1633,2,-1,134,0
47,12245,3,-1,134,0
30,-134,1,-1,134,0
35,0,4,-1,134,0
59,1247,8,-1,134,0
57,1143,3,-1,134,0
33,777,1,-1,134,0
53,0,1,-1,134,0
43,460,1,-1,134,0
30,0,1,-1,134,0
51,505,4,-1,134,0
29,0,1,-1,134,0
35,2110,1,-1,134,0
44,398,3,-1,134,0
55,3068,3,-1,134,0
25,437,1,-1,134,0
34,232,1,-1,134,0
37,-117,1,-1,134,0
49,-167,1,-1,134,0
27,221,1,-1,134,0
35,0,11,-1,134,0
34,205,1,-1,134,0
41,0,3,-1,134,0
40,0,1,-1,134,0
52,-1014,1,-1,134,0
30,-42,2,-1,134,0
48,14,1,-1,134,0
31,-6,2,-1,134,0
34,69,1,-1,134,0
43,-132,2,-1,134,0
46,700,1,-1,134,0
59,623,4,-1,134,0
26,278,1,-1,134,0
51,867,3,-1,134,0
51,1392,3,-1,134,0
30,85,1,-1,134,0
45,226,2,-1,134,0
43,1530,3,-1,134,0
42,473,5,-1,134,0
39,1,1,-1,134,0
31,49,1,-1,134,0
54,0,1,-1,134,0
59,3372,1,-1,134,0
56,58932,2,-1,134,0
38,433,3,-1,134,0
37,147,30,-1,134,0
52,497,2,-1,134,0
50,1717,8,-1,134,0
50,387,8,-1,134,0
49,96,2,-1,134,0
44,5038,7,-1,134,0
28,1581,2,-1,134,0
27,1659,3,-1,134,0
40,-626,4,-1,134,0
26,6,3,-1,134,0
38,0,5,-1,134,0
47,24,2,-1,134,0
43,42,1,-1,134,0
57,-40,1,-1,134,0
31,726,2,-1,134,0
45,4688,10,-1,134,0
31,-2,2,-1,134,0
32,473,5,-1,134,0
42,4314,1,-1,134,0
30,312,1,-1,133,0
28,54,1,-1,133,0
34,412,1,-1,133,0
29,210,1,-1,133,0
44,193,2,-1,133,0
26,5,3,-1,133,0
36,-257,26,-1,133,0
60,-85,2,-1,133,0
27,136,1,-1,133,0
28,476,1,-1,133,0
26,-378,1,-1,133,0
39,1661,1,-1,133,0
42,-272,1,-1,133,0
35,0,1,-1,133,0
30,0,1,-1,133,0
25,1098,1,-1,133,0
26,291,1,-1,133,0
32,2,1,-1,133,0
56,87,2,-1,133,0
25,-220,1,-1,133,0
46,3,1,-1,133,0
55,51,1,-1,133,0
29,7,1,-1,133,0
55,22,1,-1,133,0
28,144,1,-1,133,0
58,-230,2,-1,133,0
53,-834,1,-1,133,0
25,1923,1,-1,133,0
51,564,2,-1,133,0
27,0,1,-1,133,0
38,338,1,-1,133,0
42,478,1,-1,133,0
55,67,2,-1,133,0
26,68,3,-1,133,0
28,517,1,-1,133,0
59,3540,1,-1,133,0
57,2137,7,-1,133,0
53,0,1,-1,133,0
26,8303,2,-1,133,0
34,280,2,-1,133,0
33,0,2,-1,133,0
30,2261,2,-1,133,0
45,3493,1,-1,133,0
30,4,3,-1,133,0
28,-126,4,-1,133,0
29,9,2,-1,133,0
55,1221,1,-1,133,0
27,108,2,-1,133,0
44,0,2,-1,133,0
28,81,1,-1,133,0
43,328,1,-1,133,0
31,4,1,-1,133,0
42,2476,1,-1,133,0
28,1252,4,-1,133,0
52,0,2,-1,133,0
37,89,4,-1,133,0
28,31,2,-1,133,0
60,0,1,-1,133,0
27,-59,3,-1,133,0
41,17,3,-1,133,0
26,0,2,-1,133,0
54,8,2,-1,133,0
59,1726,3,-1,133,0
47,-406,5,-1,133,0
27,202,2,-1,133,0
37,128,3,-1,133,0
30,245,2,-1,133,0
59,302,2,-1,133,0
28,-469,3,-1,133,0
52,4873,9,-1,133,0
34,145,5,-1,133,0
30,374,2,-1,133,0
47,125,2,-1,133,0
44,773,1,-1,132,0
44,233,3,-1,132,0
43,0,1,-1,132,0
35,1994,1,-1,132,0
28,25,1,-1,132,0
35,332,2,-1,132,0
53,0,1,-1,132,0
46,118,1,-1,132,0
46,990,1,-1,132,0
57,2,3,-1,132,0
44,266,1,-1,132,0
49,167,1,-1,132,0
26,25,1,-1,132,0
30,0,1,-1,132,0
40,665,1,-1,132,0
53,-165,1,-1,132,0
53,-626,1,-1,132,0
31,272,1,-1,132,0
56,24,1,-1,132,0
40,0,1,-1,132,0
43,-410,1,-1,132,0
34,0,1,-1,132,0
41,-426,1,-1,132,0
40,-253,1,-1,132,0
57,140,1,-1,132,0
44,381,1,-1,132,0
54,621,1,-1,132,0
55,101,1,-1,132,0
41,557,1,-1,132,0
45,1028,1,-1,132,0
57,323,1,-1,132,0
35,6997,1,-1,132,0
34,475,1,-1,132,0
44,142,1,-1,132,0
31,933,1,-1,132,0
33,-384,1,-1,132,0
38,327,5,-1,132,0
39,750,1,-1,132,0
42,704,1,-1,132,0
57,389,2,-1,132,0
42,-422,1,-1,132,0
40,105,1,-1,132,0
40,22,2,-1,132,0
44,0,1,-1,132,0
33,383,1,-1,132,0
45,-288,2,-1,132,0
29,1958,1,-1,132,0
56,343,1,-1,132,0
38,-257,1,-1,132,0
51,3180,1,-1,132,0
34,81,1,-1,132,0
34,550,1,-1,132,0
51,1432,1,-1,132,0
51,104,1,-1,132,0
49,66,3,-1,132,0
27,282,5,-1,132,0
45,0,1,-1,132,0
27,0,2,-1,132,0
50,-75,7,-1,132,0
59,370,1,-1,132,0
46,6253,1,-1,132,0
26,-119,5,-1,132,0
58,3884,8,-1,132,0
26,818,2,-1,132,0
35,153,2,-1,132,0
58,0,1,-1,132,0
36,0,1,-1,132,0
44,0,1,-1,132,0
29,1,1,-1,132,0
39,1742,6,-1,132,0
52,3422,1,-1,131,0
48,-367,1,-1,131,0
37,2055,4,-1,131,0
35,1330,1,-1,131,0
27,-266,6,-1,131,0
26,-29,4,-1,131,0
44,-237,1,-1,131,0
31,2,1,-1,131,0
53,768,1,-1,131,0
50,-677,1,-1,131,0
60,721,1,-1,131,0
29,13,1,-1,131,0
57,-5,1,-1,131,0
59,32,1,-1,131,0
57,334,1,-1,131,0
41,472,1,-1,131,0
50,1612,1,-1,131,0
41,-215,1,-1,131,0
35,25,1,-1,131,0
36,1127,1,-1,131,0
30,0,1,-1,131,0
45,3133,1,-1,131,0
39,521,1,-1,131,0
35,292,1,-1,131,0
41,5517,1,-1,131,0
32,0,1,-1,131,0
35,454,1,-1,131,0
32,-23,1,-1,131,0
37,-261,1,-1,131,0
51,520,1,-1,131,0
41,-29,1,-1,131,0
37,15437,1,-1,131,0
36,1013,1,-1,131,0
34,870,1,-1,131,0
25,19,1,-1,131,0
34,580,1,-1,131,0
33,1786,1,-1,131,0
49,78,1,-1,131,0
56,275,1,-1,131,0
60,340,2,-1,131,0
25,118,1,-1,131,0
34,2378,1,-1,131,0
25,1243,7,-1,131,0
53,684,1,-1,131,0
26,81,1,-1,131,0
41,54,1,-1,131,0
58,201,5,-1,131,0
41,958,1,-1,131,0
50,888,3,-1,131,0
37,859,4,-1,131,0
51,126,1,-1,131,0
37,54,1,-1,131,0
41,305,4,-1,131,0
37,135,1,-1,131,0
44,6,9,-1,131,0
29,3527,5,-1,131,0
58,556,4,-1,131,0
54,89,3,-1,131,0
39,397,6,-1,131,0
44,284,5,-1,131,0
33,109,3,-1,131,0
36,3415,10,-1,131,0
41,1331,7,-1,131,0
53,2242,14,-1,131,0
40,352,1,-1,131,0
41,372,1,-1,130,0
59,0,1,-1,130,0
36,3832,1,-1,130,0
28,455,1,-1,130,0
38,50,2,-1,130,0
26,-759,1,-1,130,0
34,-73,1,-1,130,0
33,0,1,-1,130,0
51,550,1,-1,130,0
33,32,1,-1,130,0
31,0,2,-1,130,0
55,5,2,-1,130,0
34,9,2,-1,130,0
45,0,2,-1,130,0
55,561,2,-1,130,0
32,0,2,-1,130,0
32,0,2,-1,130,0
58,100,2,-1,130,0
39,401,2,-1,130,0
33,1249,2,-1,130,0
43,392,2,-1,130,0
56,-762,2,-1,130,0
56,0,2,-1,130,0
29,0,2,-1,130,0
58,0,2,-1,130,0
30,35,2,-1,130,0
39,0,2,-1,130,0
52,698,2,-1,130,0
59,3812,2,-1,130,0
44,430,2,-1,130,0
37,3841,2,-1,130,0
37,1059,2,-1,130,0
27,3638,5,-1,130,0
39,83,2,-1,130,0
35,-203,2,-1,130,0
53,257,2,-1,130,0
47,3038,2,-1,127,0
39,-810,2,-1,127,0
33,162,2,-1,127,0
31,338,2,-1,127,0
25,-41,2,-1,127,0
25,-375,2,-1,127,0
45,132,2,-1,127,0
29,138,3,-1,127,0
48,58,2,-1,127,0
60,2674,2,-1,127,0
49,176,2,-1,127,0
48,279,3,-1,127,0
40,900,2,-1,127,0
37,689,2,-1,127,0
34,800,3,-1,127,0
29,64,2,-1,127,0
31,-160,6,-1,127,0
44,0,3,-1,127,0
40,1749,12,-1,127,0
25,-559,3,-1,127,0
29,581,2,-1,127,0
31,6,2,-1,127,0
46,2262,14,-1,127,0
44,476,6,-1,127,0
30,635,2,-1,127,0
53,-391,3,-1,127,0
60,0,3,-1,127,0
48,101,3,-1,127,0
43,0,3,-1,127,0
49,1916,3,-1,127,0
34,344,3,-1,127,0
59,2291,3,-1,127,0
42,-291,2,-1,127,0
49,280,3,-1,127,0
44,3113,2,-1,127,0
34,146,2,-1,127,0
43,1491,3,-1,127,0
50,6739,3,-1,127,0
40,1539,3,-1,127,0
58,327,2,-1,127,0
27,639,3,-1,127,0
31,0,4,-1,127,0
35,31,3,-1,127,0
47,0,2,-1,127,0
39,1068,3,-1,127,0
35,0,3,-1,127,0
53,118,3,-1,127,0
58,409,2,-1,127,0
51,242,4,-1,127,0
31,153,3,-1,127,0
50,2,3,-1,127,0
35,0,4,-1,127,0
36,1580,3,-1,127,0
39,498,4,-1,127,0
39,142,4,-1,127,0
36,-194,3,-1,127,0
29,428,4,-1,127,0
38,-295,3,-1,127,0
35,-870,4,-1,127,0
44,58,3,-1,127,0
48,339,4,-1,127,0
34,-353,4,-1,126,0
33,137,3,-1,126,0
39,1930,3,-1,126,0
60,0,3,-1,126,0
47,0,4,-1,126,0
38,7752,4,-1,126,0
44,100,4,-1,126,0
44,468,2,-1,126,0
29,0,3,-1,126,0
41,1321,2,-1,126,0
42,843,3,-1,126,0
26,27,3,-1,126,0
41,0,4,-1,126,0
46,311,3,-1,126,0
60,20,3,-1,126,0
34,291,4,-1,126,0
42,-178,3,-1,126,0
43,348,3,-1,126,0
38,465,4,-1,126,0
53,4143,3,-1,126,0
42,0,4,-1,126,0
53,38,5,-1,126,0
34,29,5,-1,126,0
29,0,1,-1,126,0
34,0,1,-1,126,0
43,8224,1,-1,126,0
32,222,4,-1,126,0
45,24,3,-1,126,0
38,0,7,-1,126,0
44,4389,4,-1,126,0
53,0,5,-1,126,0
38,340,5,-1,126,0
54,13,2,-1,126,0
36,185,2,-1,126,0
50,2629,4,-1,126,0
58,19,3,-1,126,0
31,0,7,-1,126,0
49,278,6,-1,126,0
37,6014,6,-1,126,0
51,463,4,-1,126,0
43,326,8,-1,126,0
44,345,8,-1,125,0
45,1063,4,-1,125,0
49,0,8,-1,125,0
45,1293,3,-1,125,0
33,346,1,-1,125,0
33,2,1,-1,125,0
28,0,1,-1,125,0
52,92,7,-1,125,0
56,563,1,-1,125,0
51,34,2,-1,125,0
57,7699,1,-1,125,0
31,-230,1,-1,125,0
35,-353,1,-1,125,0
42,422,1,-1,125,0
26,1,1,-1,125,0
36,64,1,-1,125,0
46,327,4,-1,125,0
25,130,1,-1,125,0
51,1605,3,-1,125,0
28,105,1,-1,125,0
37,0,1,-1,125,0
45,96,1,-1,125,0
60,646,2,-1,125,0
47,-4,1,-1,125,0
32,219,1,-1,125,0
34,602,1,-1,125,0
32,1905,2,-1,125,0
45,258,2,-1,125,0
50,1165,1,-1,125,0
40,-839,2,-1,125,0
59,1228,3,-1,125,0
43,5705,2,-1,125,0
58,145,2,-1,125,0
38,3500,4,-1,125,0
32,116,2,-1,125,0
43,381,6,-1,125,0
44,106,6,-1,125,0
36,1305,10,-1,125,0
55,12731,6,-1,125,0
32,-1668,6,-1,125,0
59,-232,2,-1,125,0
39,1238,1,-1,125,0
48,151,1,-1,125,0
42,166,5,-1,125,0
58,91,2,-1,125,0
47,49,7,-1,124,0
42,127,2,-1,124,0
39,167,1,-1,124,0
58,543,3,-1,124,0
34,40,2,-1,124,0
44,10,1,-1,124,0
36,-633,1,-1,124,0
55,119,1,-1,124,0
35,0,5,-1,124,0
37,0,1,-1,124,0
53,0,1,-1,124,0
36,0,1,-1,124,0
52,1426,1,-1,124,0
30,3134,1,-1,124,0
30,4,1,-1,124,0
31,187,1,-1,124,0
46,-154,1,-1,124,0
34,255,10,-1,124,0
39,3760,1,-1,124,0
35,0,5,-1,124,0
30,-44,1,-1,124,0
34,3064,1,-1,124,0
48,461,1,-1,124,0
27,65,1,-1,124,0
25,453,1,-1,124,0
57,443,1,-1,124,0
29,0,1,-1,124,0
31,528,1,-1,124,0
32,118,1,-1,124,0
28,379,1,-1,124,0
31,212,2,-1,124,0
32,1031,1,-1,124,0
42,782,2,-1,124,0
43,587,1,-1,124,0
31,-277,2,-1,124,0
31,2951,1,-1,124,0
47,555,1,-1,124,0
50,216,3,-1,124,0
39,-99,1,-1,124,0
34,1396,1,-1,124,0
29,28,2,-1,124,0
43,255,1,-1,124,0
59,6108,2,-1,124,0
33,70,7,-1,124,0
34,1,3,-1,124,0
33,94,1,-1,124,0
32,0,5,-1,124,0
33,0,7,-1,124,0
49,388,2,-1,124,0
38,2707,3,-1,124,0
35,-67,6,-1,124,0
36,254,5,-1,124,0
32,820,3,-1,124,0
42,388,3,-1,124,0
36,210,2,-1,124,0
45,392,2,-1,124,0
31,294,5,-1,124,0
40,0,3,-1,124,0
34,118,3,-1,124,0
54,364,1,-1,124,0
60,-222,2,-1,124,0
58,1692,5,-1,124,0
27,0,6,-1,124,0
35,449,8,-1,124,0
35,20,3,-1,124,0
56,212,1,-1,124,0
28,858,1,-1,124,0
28,-39,2,-1,123,0
40,5152,2,-1,123,0
34,21,5,-1,123,0
60,0,10,-1,123,0
34,1602,2,-1,123,0
46,238,2,-1,123,0
48,2374,2,-1,123,0
30,502,1,-1,123,0
30,459,1,-1,123,0
45,726,1,-1,123,0
32,454,1,-1,123,0
33,3269,1,-1,123,0
31,1291,1,-1,123,0
47,-185,2,-1,123,0
36,1584,1,-1,123,0
47,26,3,-1,123,0
33,661,1,-1,123,0
31,-367,2,-1,123,0
29,-388,3,-1,123,0
30,-366,1,-1,123,0
29,28,1,-1,123,0
51,23,3,-1,123,0
31,3981,1,-1,123,0
46,505,4,-1,123,0
27,33,1,-1,123,0
39,-234,1,-1,123,0
58,-158,3,-1,123,0
28,5,1,-1,123,0
28,17,1,-1,123,0
41,138,3,-1,123,0
52,2133,1,-1,123,0
51,0,3,-1,123,0
48,2392,5,-1,123,0
48,1583,2,-1,123,0
36,16,4,-1,123,0
53,530,4,-1,123,0
44,236,3,-1,123,0
57,137,7,-1,123,0
28,24,2,-1,123,0
34,99,1,-1,123,0
49,246,5,-1,123,0
37,35,3,-1,123,0
57,1218,6,-1,123,0
33,1393,3,-1,123,0
29,242,4,-1,123,0
59,0,4,-1,123,0
51,941,6,-1,123,0
39,-421,17,-1,123,0
26,0,6,-1,123,0
37,2580,3,-1,123,0
29,480,2,-1,123,0
31,212,3,-1,123,0
34,1927,2,-1,123,0
29,788,2,-1,123,0
33,2617,2,-1,123,0
32,2341,1,-1,123,0
31,0,4,-1,123,0
34,45,3,-1,123,0
42,1736,2,-1,120,0
44,582,2,-1,120,0
28,319,2,-1,120,0
51,1752,8,-1,120,0
54,1295,10,-1,120,0
26,345,4,-1,120,0
26,49,3,-1,120,0
25,1078,2,-1,120,0
